Data/Hora,Obs Fiscal,Status,Logradouro,Número,Bairro,Cidade,UF,CEP,Data Agenda,Data Execução,Nome,Concessionária,Tipo da Demanda,Prazo,Zona
2022-03-05 08:40:00,"(47082) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA. OBS: EXECUTAR O SERVIÇO ENTRE AS RUAS VITORIANO BORGES E RUA PADRE NÓBREGA.",Finalizada,Doutor Justa Araújo,795,Serrinha,Fortaleza,,60741025.0,,06/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-03-05 09:10:00,"(47083) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA. OBS: FICA EM FRENTE AO Nº 320A",Finalizada,G,0,Prefeito José Walter,Fortaleza,,60750060.0,,06/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-03-05 09:20:00,"(47084) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA COM URGÊNCIA. OBS: FICA ESQUINA COM AV.I, Nº 855",Finalizada,O,0,Prefeito José Walter,Fortaleza,,60751510.0,,13/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 8
2022-03-05 09:24:00,(47056) Limpa todo lixo da via,Finalizada,Avenida Sargento Hermínio Sampaio,1415,Monte Castelo,Fortaleza,Ceará,60320105.0,,17/05/2022 00:00,Francisco Fernando da Silva Santos (Acfor),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 3
2022-03-05 09:24:00,(47057) Avenida sargento Hermínio próximo 1468 monte castelo,Finalizada,Avenida Sargento Hermínio Sampaio,1468,Monte Castelo,Fortaleza,Ceará,60326500.0,,17/05/2022 00:00,Roney Bernardo da Silva (ACFOR),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 3
2022-03-05 09:30:00,"(47058) PROTOCOLO - 2022050200296 USUARIO SOLICITA LIMPEZA NA RUA FIRMINO ROCHA AGUIAR ESQUINA COM RUA FRANCISCO XEREZ, BAIRRO GUARARAPES CONFORME REQUERIMENTO EM ANEXO.",Finalizada,Doutor Márlio Fernandes,500,Guararapes,Fortaleza,,60810025.0,,04/06/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 09:32:00,"(47059) PROTOCOLO - 2022050201714 USUARIA RECLAMA DE UM PONTO DE LIXO. RELATA QUE NO LOCAL TEM UMA GRANDE QUANTIDADE DE LIXO DOMESTICO ENSACADO E NAO ENSACADO E PODAS DE ARVORES, CAUSANDO TRANSTORNOS, POIS ODOR FORTE E INSETOS SAO PROVENIENTES DO LOCAL. ESSE PONTO DE LIXO FICA NA RUA: AUTISTELA MAIA FARIAS, ESQUINA COM A RUA NATANAEL CORTEZ, NO NUMERO 800. BAIRRO: ENG LUCIANO CAVALCANTE. SOLICITA PROVIDENCIAS.",Finalizada,Auristela Maia Farias,800,Engenheiro Luciano Cavalcante,Fortaleza,,60811100.0,,16/05/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 09:35:00,(47063) Material de poda de árvore caída,Finalizada,C,80,Granja Lisboa,Fortaleza,,60540272.0,,24/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-03-05 09:36:00,"(47060) PROTOCOLO - 2022050200576 USUARIO RECLAMA DE PONTO DELIXO. RELATA QUE NO LOCAL POSSUI LIXO DOMESTICO ENSACADO E NAO ENSACADO, ENTULHO, RESTO DE PODA DE ARVORE E MOVEIS VELHOS, CAUSANDO TRANSTORNOS AOS MORADORES. SOLICITA PROVIDENCIAS.",Pendente,Laranjal,70,Engenheiro Luciano Cavalcante,Fortaleza,,60811255.0,,11/05/2022 00:00,Raul Tasso Viana Rocha (SER II),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 09:39:00,"(47061) PROTOCOLO - 2022050200357 USUARIO SOLICITA A RETIRADA DE UMA PONTO DE LIXO QUE APRESENTA LIXO DOMESTICO, RESTOS DE PODA, MOVEIS E RESTOS DE CONSTRUCAO, CAUSANDO TRANSTORNOS PORQUE A PREFEITURA COLOCOU UM CONTENIER E AS POSSOAS COLOCAM A SUJEIRA AO REDOR DA CACAMBA. OBS: LIXO AO LADO DA CRECHE, PROXIMO DO N 2543",Finalizada,Doutor Waldemar de Alcântara,2545,Sapiranga,Fortaleza,,60833241.0,,16/05/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 09:40:00,(47064) Material de poda de árvore caída,Finalizada,Luiza Miranda Coelho,475,Engenheiro Luciano Cavalcante,Fortaleza,,60811110.0,,03/06/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 7
2022-03-05 09:59:00,(47065) Coleta de lixo em área pública,Finalizada,Ulisses Magalhães,30,Barra do Ceará,Fortaleza,,60334030.0,,30/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-03-05 10:00:00,(47068) REMOÇÃO DE RESTO DE ENTULHO NA Rua Bulgaria 1010 Manuel SAtiro Cep 60713-500,Finalizada,Bulgária,1010,Manuel Sátiro,Fortaleza,,60713500.0,,06/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-05 10:00:00,(47069) REMOÇÃO DE RESTO DE PODA NA Av Waldir Diogo 86 Manuel Satiro Cep 60764-020,Finalizada,Waldir Diogo,86,Novo Mondubim,Fortaleza,,60764020.0,,10/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-03-05 10:00:00,(47066) Coleta de lixo em área pública,Finalizada,Jasmim,860,Vila Velha,Fortaleza,,60349360.0,,25/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-03-05 10:01:00,(47067) Coleta de lixo em área pública,Finalizada,Alberto de Oliveira,448,Barra do Ceará,Fortaleza,,60330530.0,,14/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-03-05 10:14:00,(47070) Coleta de lixo em área pública,Finalizada,Ana Faco,75,Álvaro Weyne,Fortaleza,,60335430.0,,11/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-03-05 10:15:00,(47071) Material de poda de árvore caída.,Finalizada,B,80,Siqueira,Fortaleza,,60732433.0,,06/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-03-05 10:50:00,"(47072) REMOÇÃO DE ENTULHO, R. Cel. João Correia, 834 - Bom Jardim, Fortaleza - CE, 60543-322 PROX AO GRUPO ESPIRITA JESUS NO LAR",Finalizada,Coronel João Correia,834,Bom Jardim,Fortaleza,,60543322.0,,05/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-05 11:00:00,"(47073) REMOÇÃO DE RESTO DE ENTULHO, MÓVEIS E MADEIRA NO ENDEREÇO RUA BÉLGICA 945 - MARAPONGA, CEP 60710-790",Finalizada,Bélgica,945,Maraponga,Fortaleza,,60710790.0,,17/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Volumoso,Excedido o Prazo,SER 10
2022-03-05 11:36:00,(47074) BAIRRO: QUINTINO CUNHA,Finalizada,Rio Novo,2889,Quintino Cunha,Fortaleza,,60352740.0,,23/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-03-05 11:37:00,(47075) BAIRRO: BELA VISTA,Finalizada,Guanabara,576,Pan Americano,Fortaleza,,60440785.0,,06/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-05 11:52:00,"(47076) REMOÇÃO DE ENTULHO , R. Nereide, 1103 - Granja Portugal, Fortaleza - CE, 60540-682 PROX TRÁS A EEMTI Prof. Jociê Caminha de Menezes",Finalizada,Nereide,1103,Granja Portugal,Fortaleza,,60540682.0,,07/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-05 12:26:00,(47077) SISGEP.2022050300464. ESQUINA COM RUA PARAÍBA. PRÓXIMO AO POSTO GUARARAPES.,Finalizada,Heleno Moura,0,Demócrito Rocha,Fortaleza,,60440120.0,,09/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-05 12:37:00,(47078) SISGEP.2022042900532. PRÓX.UNITEXTIL.,Finalizada,Natal,163,Dom Lustosa,Fortaleza,,60526145.0,,13/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-05 13:15:00,"(47085) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA.",Finalizada,Acapulco,126,Itaperi,Fortaleza,,60714270.0,,04/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-03-05 13:20:00,"(47086) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA. OBS: FICA ESQUINA COM RUA ANTÔNIO BANDEIRA.",Finalizada,Fagundes Varela,543,Itaperi,Fortaleza,,60714010.0,,23/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-03-05 13:26:00,"(47080) PROTOCOLO - 2022050300458 USUARIA SOLICITA RECAPEAMENTO ASFALTICO LOCALIZADO NO ENDERECO CITADO. RELATA QUE O ASFALTO ESTA DESGASTADO, POSSUI VARIOS BURACOS, POSSUI AGUA DA CHUVA, E VIA DE ONIBUS E TEM FLUXO DE CARROS. ESTA CAUSANDO TRANSTORNOS AOS VEICULOS QUE PASSAM NO LOCAL, PODERA OCORRE ACIDENTES. PEDE PROVIDENCIAS COM URGENCIA.",Finalizada,Doutor Valmir Ponte,0,Edson Queiroz,Fortaleza,,60812020.0,,06/06/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 13:30:00,(47081) PROTOCOLO - 2022050300292 USUARIA SOLICITA OPERACAO DE TAPA BURACO ASFALTICO EM TODA A EXTENSAO DA VIA. INFORMA QUE NAO HA FLUXOS DE ONIBUS NA VIA.,Finalizada,Francisco Xerez,0,Guararapes,Fortaleza,,60810035.0,,04/06/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-05 14:00:00,"(47087) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA.",Finalizada,Capitão Pinto Mesquita,225,Itaperi,Fortaleza,,60714145.0,,04/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-03-05 14:37:00,(47088) SISGEP.2022050300876. PRÓXIMO À ESTAÇÃO DO VLT.,Finalizada,1117,17,Conjunto Ceará I,Fortaleza,,60533320.0,,08/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 11
2022-03-05 15:38:00,"(47089) REMOÇÃO DE ENTULHO , R. Cel. João Correia, 2418 - Granja Lisboa Fortaleza - CE 60540-285 PROX A SULIANA MODA FASHION",Finalizada,Coronel João Correia,2418,Granja Lisboa,Fortaleza,,60540285.0,,06/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-05 16:29:00,"(47090) Árvore caída e ja cortada na Leste Oeste 3149, esquina com Av Pasteur",Finalizada,Pasteur,605,Álvaro Weyne,Fortaleza,,60335000.0,,11/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 1
2022-04-05 06:48:00,"(47091) REMOÇÃO DE PODA , R. Martins de Carvalho, 200 - Granja Lisboa, Fortaleza - CE, 60540-172 PRO AO EDUARDO FUMÊ",Finalizada,Martins Carvalho,200,Granja Lisboa,Fortaleza,,60540172.0,,11/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-04-05 07:29:00,"(47092) REMOÇÃO DE ENTULHO R. Nereide, 1103 - Granja Portugal Fortaleza - CE 60540-682 POR TRAZ EEMTI Prof. Jociê Caminha de Menezes",Finalizada,Nereide,1103,Granja Portugal,Fortaleza,,60540682.0,,07/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-05 08:00:00,(47099) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua Comendador Garcia 384 Vila Pery Cep 60730235,Finalizada,Comendador Garcia,384,Parque São José,Fortaleza,,60730235.0,,31/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-05 08:10:00,(47093) Entulho,Finalizada,Júlio Braga,80,Parangaba,Fortaleza,,60720640.0,,05/05/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-05 08:44:00,"(47094) remoção de poda,R. Minas Gerais, 1371 - Demócrito Rocha Fortaleza - CE 60440-134",Finalizada,Minas Gerais,1371,Demócrito Rocha,Fortaleza,,60440134.0,,09/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Poda,Excedido o Prazo,SER 11
2022-04-05 08:57:00,"(47095) USUARIO RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022032401475, REFERENTE A: PONTOS DE LIXO , REGISTRADO EM: 24/03/2022. RELATA QUE ATE O MOMENTO O PROBLEMA NAO FOI RESOLVIDO, CAUSANDO TRANSTORNOS NO LOCAL. PEDE PROVIDENCIAS, POIS JA ABRIU VARIAS SOLICITACOES",Finalizada,G,1088,Parque Dois Irmãos,Fortaleza,,60761285.0,,09/05/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-05 09:05:00,(47153) para análise e providências. esquina com a travessa Jovino verissimo.,Finalizada,Jovino Veríssimo,25,Jangurussu,Fortaleza,,60870660.0,,10/05/2022 00:00,Mauro Raniere David Albuquerque Oliveira (SER IX),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 9
2022-04-05 09:15:00,"(47096) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N 2022042800946, REFERENTE A PONTO DE LIXO, REGISTRADO EM 28/04/2022. RELATA QUE A EQUIPE DE LIMPEZA COMPARECEU, MAS NAO REALIZOU O SERVICO DE FORMA COMPLETA, RESTANDO LIXO NO LOCAL.",Finalizada,1117,17,Conjunto Ceará I,Fortaleza,,60533320.0,,08/08/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 11
2022-04-05 09:15:00,(47097) BAIRRO: COUTO FERNANDES POR TRÁS DO INCRA,Finalizada,José Bastos,0,Couto Fernandes,Fortaleza,,60442012.0,,13/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-05 09:21:00,(47098) lixo px mosteiro imaculada conceicao,Finalizada,Padre Matos Serra,33,Fátima,Fortaleza,,60040290.0,,07/05/2022 00:00,Ana Cibele dos Santos de Maria (SER IV),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-05 09:29:00,"(47139) PARA ANÁLISE E PROVIDÊNCIAS, VISTO QUE, O SERVIÇO TEM QUE SER MECANIZADO.",Finalizada,Verde 44,550,Jangurussu,Fortaleza,,60876670.0,,14/12/2022 00:00,Mauro Raniere David Albuquerque Oliveira (SER IX),CEPREL/SEGER,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 9
2022-04-05 09:39:00,(47135) PARA ANÁLISE E PROVIDÊNCIAS.,Finalizada,Verde 6,209,Jangurussu,Fortaleza,,60876360.0,,07/05/2022 00:00,Mauro Raniere David Albuquerque Oliveira (SER IX),Ecofor,Coleta de Poda,Excedido o Prazo,SER 9
2022-04-05 09:43:00,(47100) BAIRRO: PARQUELÂNDIA PRÓXIMO AO COLÉGIO JOAQUIM OLIVEIRA,Finalizada,Uruóca,202,Parquelândia,Fortaleza,,60455330.0,,09/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-04-05 09:52:00,(47127) para análise e providências.,Finalizada,Monsenhor Amarílio Rodrigues,508,Jangurussu,Fortaleza,,60866290.0,,07/05/2022 00:00,Mauro Raniere David Albuquerque Oliveira (SER IX),Ecofor,Coleta de Poda,Excedido o Prazo,SER 9
2022-04-05 10:00:00,(47111) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO E ENTULHO NA Rua Benjamim Brasil 1273 Jardim Cearense Cep 60712-003,Finalizada,Benjamim Brasil,1273,Jardim Cearense,Fortaleza,,60712003.0,,05/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-05 10:00:00,(47112) REMOÇÃO DE RESTO DE PODA E ENTULHO NA Rua Dona Libânia Ribeiro de Melo Nunes 150 Mondubim Cep 60762145,Finalizada,Dona Libânia Ribeiro de Melo Nunes,150,Mondubim,Fortaleza,,60762145.0,,12/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-05 10:00:00,"(47113) REMOÇÃO DE RESTO DE ENTULHO, PODA, LIXO NA Rua Senador Alencar 1689 Centro CEP 60030051",Finalizada,Senador Alencar,1689,Centro,Fortaleza,,60030051.0,,09/05/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 12
2022-04-05 10:00:00,"(47115) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA. OBS; FICA ESQUINA COM RUA 9, NO PREFEITO JOSÉ WALTER.",Finalizada,Araquém Aguiar,590,Prefeito José Walter,Fortaleza,,60750000.0,,14/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-05 10:06:00,(47101) BAIRRO: PICÍ O ENDEREÇO CORRETO É RUA EUNICE DOS SANTOS FREITAS NO MURO DA UFC EM FRENTE AO NUMERO 125,Finalizada,Francisco Freitas,0,Pici,Fortaleza,,60440388.0,,10/05/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-05 10:10:00,"(47116) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA NO LOCAL. OBS: NOME DESSA RUA MUDOU P/ RUA DO IPÊ AMARELO, 1143",Finalizada,K,1143,Dendê,Fortaleza,,60714665.0,,09/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-05 10:15:00,(47102) Recolhimento de restos de poda na Av paroaras 60. Obs: O material está ao lado da Clínica Veterinária de Fortaleza - Jacó.,Finalizada,dos Paroaras,60,Passaré,Fortaleza,,60744040.0,,05/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 8
2022-04-05 10:25:00,(47103) Recolhimento de material na Avenida Francisco Sá em frente ao número 7700 - Bairro Barra do Ceará,Finalizada,Francisco Sá,7700,Barra do Ceará,Fortaleza,,60330878.0,,20/05/2022 00:00,José Raphael Martins Cardoso (URBFOR),Ecofor,Coleta de Poda,Excedido o Prazo,SER 1
2022-04-05 10:32:00,(47104) Coleta de lixo em área pública,Finalizada,L,1121,Vila Velha,Fortaleza,,60347800.0,,06/06/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-05 10:35:00,(47105) Coleta de lixo em área pública,Finalizada,L,1577,Vila Velha,Fortaleza,,60347540.0,,12/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-05 10:40:00,(47106) Coleta de lixo em área pública,Finalizada,Monsenhor Dantas,2630,Jacarecanga,Fortaleza,,60310226.0,,01/06/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-05 10:45:00,"(47117) CONFORME VISTORIA NO LOCAL, FOI CONSTATADO A NECESSIDADE DE LIMPEZA.",Finalizada,D,91,Prefeito José Walter,Fortaleza,,60750030.0,,05/05/2022 00:00,Flávio Conrado Amaral Araújo (SER VIII),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-05 11:05:00,"(47107) REMOÇÃO DE ENTULHO NA R. Antônio Costa Mendes, 1588 - Parque São José Fortaleza - CE 60730-265",Finalizada,Antônio Costa Mendes,1588,Parque São José,Fortaleza,,60730265.0,,06/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-05 11:08:00,"(47108) REMOÇÃO DE ENTULHO , R. Maria Júlia, 1290 - Bom Jardim, Fortaleza - CE, 60545-045 PROX DJ VARIEDADES",Finalizada,Maria Júlia,1290,Bom Jardim,Fortaleza,,60545045.0,,06/05/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-05 11:24:00,"(47109) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022030401174, REFERENTE A RETIRADA DE PONTO DE LIXO, REGISTRADO NO DIA 04/04/2022 E ATE O PRESENTE MOMENTO A LIMPEZA NAO FOI REALIZADA. PEDE PROVIDENCIAS.",Finalizada,Padre Matos Serra,43,Fátima,Fortaleza,,60040290.0,,07/05/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 4
2022-04-05 11:25:00,"(47110) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022042501717, REFERENTE A: RETIRADA DE PONTO DE LIXO. RELATA QUE NO LOCAL POSSUI UMA GRANDE QUANTIDADE DE LIXO DOMESTICO ENSACADO E NAO ENSACADO E PODAS DE ARVORE, REGISTRADO EM: 25/04/2022 AS 16:12:22. PEDE QUE A EQUIPE VA O MAIS RAPIDO POSSIVEL, POIS A SITUACAO NO LOCAL VEM CAUSANDO GRANDES TRANSTORNOS A QUEM RESIDE E TRANSITA PELO LOCAL.",Finalizada,Antônio Sales,2132,Dionisio Torres,Fortaleza,,60135102.0,,02/06/2022 00:00,Mara Jessyka Bulcão Pires (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 2
2022-04-05 11:47:00,(47114) Coleta de lixo em área pública,Finalizada,Jacauna,90,Barra do Ceará,Fortaleza,,60332530.0,,13/05/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-05 13:25:00,"(47118) PROTOCOLO- 2022050301613 USUARIA SOLICITA LIMPEZA DE PONTO DE LIXO. RELATA QUE NA PRACA ENGENHEIRO PEDRO FELIPE BORGES, NO ESTACIONAMENTO, PELO LADO DA RUA BENTO ALBUQUERQUE, HA ACUMULO DE LIXO DO TIPO, RESTO DE PODA DE ARVORE, LIXO DOMESTICO EM SACOS PRETOS HA MAIS DE SEMANAS. PEDE PROVIDENCIAS, POIS O ACUMULO DE LIXO ESTA PROLIFERANDO FOCOS DE MOSQUITOS.",Finalizada,Bento Albuquerque,850,Cocó,Fortaleza,,60192050.0,,02/06/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-05 13:30:00,"(47119) PROTOCOLO - 2022050301497 USUARIO SOLICITA RECOLHIMENTO DE SACOS DE LIXO NO ENDEREÇO CITADO. RELATA QUE UMA EQUIPE DA FREFEITURA REALIZOU UM SERVIÇO DE LIMPEZA. MAS NAO RECOLHEU OS SACOS DE LIXO, ONDE ESTA CAUSANDO TRANSTORNOS PARA AS PESSOAS QUE FREQUENTAM A PRAÇA.PARA EVITAR MAIORES PROBLEMAS. SOLICITA PROVIDENCIAS.",Finalizada,Bento Albuquerque,2010,Cocó,Fortaleza,,60192060.0,,11/05/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-05 13:35:00,"(47121) PROTOCOLO - 2022050200781 MUNUCIPE SOLICITA A RETIRADA DE ENTULHO LOCALIZADO NA RUA AV. JOAQUIM FROTA ESQUINA COM RUA MARIA ALENCAR ARARIPE. MUNICIPE INFORMA QUE A POPULACAO VEM COLOCANDO TODO TIPO DE ENTULHO E NA LATERAL E A FRENTE DO TERRENO EXISTENTE NO LOCAL TAIS COMO RESTOS DE COMIDA COMO, POR EXEMPLO, QUENTINHA, GALHOS DE ARVORES, RESTOS DE MATERIAL DE CONSTRUCAO, PNEU VELHO. REQUERENTE INFORMA AINDA QUE VEM APARECENDO RATOS, INSETOS, BARATAS, ANIMAIS PECONHENTOS QUE VEM CAUSANDO PREJUIZOS A SAUDE HUMANA. DESSA FORMA, SOLICITA A RETIRADA DO ENTULHO COM A MAXIMA URGENCIA.",Finalizada,Mário Alencar Araripe,850,Sapiranga,Fortaleza,,60833163.0,,03/06/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
